,,,,,,,,,,,,,,,,,,,,
tau_elig=0.04,eta=0.001,,,,,,,,,,,,,,,,,,,
35,7.39,15.42,11.25,19.16,9.44,1.33,5.78,2.22,9.11,3.55,2.34,3.08,3.78,2.94,4.04,7.68,3.88,3.68,3.24,2.71
36,16.39,27.47,18.91,5.15,6.44,5.64,10.92,8.2,7.2,5.57,21.5,5.06,4.84,8.19,3.71,3.31,4.78,4.4,7.56,6.97
37,14.74,7.68,2.08,10.94,7.14,16.92,1.76,4.5,3.5,5.7,2.14,4.23,4.45,6.37,4.33,3.11,3.08,4.53,6.44,4.04
38,7.27,13.11,3.72,6.81,3.41,2.25,4.63,6.03,7.8,6.64,9.16,3.47,3.62,3.65,4.08,6.48,3.41,6.32,2.71,3.7
39,38.61,10.21,2.45,2.84,3.41,4.75,7.2,2.38,3.31,3.91,8.94,2.34,3.57,4.48,5.91,3.78,3.49,3.1,2.73,5.48
40,27.36,14.58,8.9,1.85,3.85,9.16,14.78,2.79,3.72,3.03,8.63,2.28,4.83,5.98,5.18,2.51,4.16,4.06,7.05,1.63
,,,,,,,,,,,,,,,,,,,,
tau_elig=0.04,eta=10.0,,,,,,,,,,,,,,,,,,,
1,26.79,8.97,2.03,6.25,13.73,9.21,1.61,4.26,8.43,3.51,3.15,6.33,6.17,4.38,3.91,4.64,4.05,5.5,4.58,5.83
2,40.81,2.59,12.27,17.28,5.83,11.02,6.05,3.93,4,4.02,8.89,3.92,3.91,11.1,4.85,3.47,13.38,4.83,3.09,6.8
3,7.03,2.67,18.53,16.21,9.49,9.17,3.04,5.59,4.93,15.37,6.1,3.43,8.04,4.3,8.9,2.69,3.31,4.94,6.31,4.25
4,25.55,19.05,2.91,26.34,4.04,10.86,3.87,7.47,8.13,4.31,8.13,4.91,9.24,15.15,10.09,20.47,14.95,19.95,13.07,5.54
5,57.21,4.67,4.83,3.84,4.6,5.18,4.23,2.93,14.49,3.38,5.75,12.4,13.88,2.58,7.15,4.83,4.75,3.93,2.87,9.32
6,31.01,4.74,7.66,18.05,5.28,5.08,10.57,14.66,8.68,25.52,4.77,4.7,3.21,3.09,5.05,7.94,3.18,2.88,8.37,2.6
