,,,,,,,,,,,,,,,,,,,,
tau_elig=0.04,eta=0.01,,,,,,,,,,,,,,,,,,,
9,43.87,21.77,8.76,9.46,2.98,2.97,3.61,5.72,3.73,4.46,2.43,3.07,3.57,2.8,1.51,2.57,3.88,6.07,6.41,2.49
10,53.8,8.05,3.04,21.28,2.76,2.28,5.78,4.69,4.13,5.79,6.23,3.78,3.98,6.35,9.57,4.03,3.19,3.69,3.08,2.59
11,6.72,5.24,6.96,1.85,8.57,1.76,3.63,6.39,9.5,7.94,10.03,5.22,6,5.2,2.97,3.43,2.98,2.46,9.23,4.35
12,6.21,53.08,67.29,5.52,5,4.83,3.61,3.08,7.07,2.68,3.04,4.87,3.32,6.91,2.72,4.25,4.76,2.54,4.06,3.65
13,6.72,10.44,15.53,5.06,2.55,6.83,7.58,1.87,12.78,3.38,4.67,3.29,7.21,3.52,3.39,3.55,5.92,11.82,4.6,4.25
14,6.33,2.6,3.77,12.72,9.78,5.84,10.67,1.91,4.87,1.89,4.38,11.82,8.32,3.2,2.51,5.49,4.05,4.79,6.75,2.57
15,6.99,30.54,8.72,23.04,3.48,8.46,15.45,9.3,11.18,10.85,4.58,3.27,8.83,2.38,8.54,9.39,14.37,4.87,5.45,3.02
16,25.26,4.83,8.2,3.27,5.24,1.68,2.49,4.84,10.13,2.47,5.41,4.22,6.73,2.9,4.89,3.42,3.55,2.98,2.18,2.73
17,36.15,6.66,3.02,7.28,10.57,11.81,4.08,3.02,2.6,4.04,5.12,4.71,3.15,4.06,7.46,2.01,4.28,11.31,2.65,1.7
18,44.73,5.36,4.98,5.23,17.39,5.04,6.09,1.71,11.56,5.04,25.65,3.1,4.09,8.58,4.58,4,8.85,4.2,3.86,3.15
19,7.19,1.57,29.02,2.8,3.96,5.52,4.4,9.62,8.84,4.65,4.18,2.75,8.39,17.18,17.93,14.6,4.29,2.45,8.24,3.08
20,82.02,7.82,38.34,11.72,11.32,6.53,3.6,1.76,2.82,3.79,10.23,5.09,4.93,5.47,6.14,4.16,3.1,5.37,3.82,9.16
,,,,,,,,,,,,,,,,,,,,
tau_elig=0.04,eta=10.0,,,,,,,,,,,,,,,,,,,
1,26.79,8.97,2.03,6.25,13.73,9.21,1.61,4.26,8.43,3.51,3.15,6.33,6.17,4.38,3.91,4.64,4.05,5.5,4.58,5.83
2,40.81,2.59,12.27,17.28,5.83,11.02,6.05,3.93,4,4.02,8.89,3.92,3.91,11.1,4.85,3.47,13.38,4.83,3.09,6.8
3,7.03,2.67,18.53,16.21,9.49,9.17,3.04,5.59,4.93,15.37,6.1,3.43,8.04,4.3,8.9,2.69,3.31,4.94,6.31,4.25
4,25.55,19.05,2.91,26.34,4.04,10.86,3.87,7.47,8.13,4.31,8.13,4.91,9.24,15.15,10.09,20.47,14.95,19.95,13.07,5.54
5,57.21,4.67,4.83,3.84,4.6,5.18,4.23,2.93,14.49,3.38,5.75,12.4,13.88,2.58,7.15,4.83,4.75,3.93,2.87,9.32
6,31.01,4.74,7.66,18.05,5.28,5.08,10.57,14.66,8.68,25.52,4.77,4.7,3.21,3.09,5.05,7.94,3.18,2.88,8.37,2.6
