tau_elig=1.0,eta=0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,27,5,3,8,0,0,1,0,2,1,2,2,0,0,2,0,0,2,0,0,0,0,1,0,2,6,0,2,3,0
2,2,6,5,9,0,0,1,0,0,2,3,2,2,0,2,0,3,2,0,4,1,6,2,4,4,0,0,2,3,2
3,22,18,2,8,0,0,0,0,2,2,0,3,2,1,3,1,2,0,2,0,1,0,1,0,0,0,1,1,3,0
4,4,5,13,11,2,4,2,0,2,1,1,0,3,0,1,0,0,4,2,4,0,0,1,2,1,3,0,0,0,3
5,36,2,8,3,2,2,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,2,0,3,2
6,3,2,9,4,1,7,0,0,2,0,5,1,0,2,0,0,2,0,2,0,1,6,1,0,2,3,0,1,0,3
7,2,1,12,0,1,27,19,5,5,0,1,5,0,4,2,1,0,1,0,2,0,0,2,0,1,0,0,0,3,1
8,4,19,13,7,0,6,5,3,5,4,0,0,1,0,0,0,0,1,2,1,0,0,4,0,0,0,2,1,0,2
9,16,2,4,7,5,1,0,2,0,0,1,0,5,0,0,0,0,0,2,0,0,0,0,8,1,0,2,0,0,0
10,3,7,35,4,0,2,0,0,0,0,0,2,0,2,1,0,2,0,1,1,0,0,1,0,0,1,0,0,5,0
11,44,9,1,0,5,1,1,0,0,0,1,0,0,1,6,0,0,0,0,2,5,0,0,0,1,0,0,0,2,2
12,4,6,8,2,4,1,2,2,0,0,0,0,3,8,7,0,0,0,3,2,0,2,4,6,0,0,1,0,0,0
13,3,3,17,23,2,0,2,0,0,0,0,1,0,3,0,0,0,1,0,1,2,0,0,0,0,0,3,0,1,0
14,5,0,6,9,10,2,0,3,24,2,1,4,2,2,2,0,0,0,0,2,0,0,0,4,0,0,0,0,0,5
15,16,0,0,6,8,0,3,2,1,2,4,0,2,0,2,0,5,3,0,1,0,0,1,1,0,0,1,0,3,2
16,3,15,7,0,7,10,3,2,2,1,0,1,6,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,0,2
17,26,0,8,0,3,5,0,1,4,0,0,0,3,0,0,0,2,2,0,2,1,1,1,1,0,0,0,2,2,0
18,3,25,6,4,2,0,4,0,0,2,0,5,0,0,2,0,2,0,1,0,0,3,1,1,0,0,0,1,0,1
19,8,4,0,1,17,2,0,3,2,0,0,2,1,5,0,2,7,0,2,0,104,3,1,0,5,3,1,0,5,2
20,12,18,12,1,5,5,1,0,1,4,0,0,1,0,1,0,0,4,3,2,0,0,0,0,0,0,2,0,0,0
21,2,22,0,0,2,2,7,0,0,2,1,0,1,1,6,0,2,1,0,0,0,2,1,0,0,1,0,0,0,1
22,10,16,2,1,4,1,1,1,2,3,6,0,0,0,0,2,0,0,3,0,2,0,2,0,2,2,0,0,0,0
23,3,15,12,2,2,0,3,0,6,2,1,0,0,4,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,1
24,13,6,0,6,1,1,2,0,0,5,0,0,0,3,21,0,0,0,1,1,0,0,0,0,0,3,2,0,0,6
25,73,5,0,3,3,3,0,0,1,5,39,0,4,0,0,0,1,1,0,0,5,1,0,1,1,0,2,0,2,1
